CIEL ID,Concept UUID,Reason,Existing Spanish names,Spanish names in 2024
169985,60b7a560-97cb-48ab-84f7-e516cd6fa2a8,no unique Spanish preferred candidate,0,0
169983,139d388d-f45a-4f28-91f1-b730a65713ec,no unique Spanish preferred candidate,0,0
169982,540b97c8-54e1-4ad4-93cd-c3d26d1cf16a,no unique Spanish preferred candidate,0,0
169981,1a4a2e72-fbaa-42bd-8eb2-c102cceaf316,no unique Spanish preferred candidate,0,0
169980,20692fae-5a79-4d7b-b485-09d22d641081,no unique Spanish preferred candidate,0,0
169979,2418046b-3153-4cbf-8dd3-c1e4579ba26a,no unique Spanish preferred candidate,0,0
169978,46b92842-f9cb-47d1-8ec3-dc084eec1d52,no unique Spanish preferred candidate,0,0
169977,08b9971a-b2c1-4c10-a55e-7ba14cd54653,no unique Spanish preferred candidate,0,0
169976,82021b16-36b4-4bf4-ad7b-2a21f0b0fb1d,no unique Spanish preferred candidate,0,0
169975,57b8863c-c83d-45d7-8b9d-b9e8ba990a64,no unique Spanish preferred candidate,0,0
169974,28614c7d-f1de-4af2-b969-528a9b5312d7,no unique Spanish preferred candidate,0,0
169973,1247d033-8d7f-44d6-9417-58832a08af1f,no unique Spanish preferred candidate,0,0
169972,8163543f-563d-4dd5-b5c0-84e5978b1efd,no unique Spanish preferred candidate,0,0
169971,a16af4c3-20f1-4fd3-bd8f-0a4f6b685657,no unique Spanish preferred candidate,0,0
169970,1aa994e7-2234-4afd-bf79-3a9ac0bfd2a2,no unique Spanish preferred candidate,0,0
169969,fe43c8ec-db8a-4925-912d-47077b8f145f,no unique Spanish preferred candidate,0,0
169968,f69212d6-375b-46d9-8f6e-ab43eb94bd98,no unique Spanish preferred candidate,0,0
169967,e50003da-49e4-4087-9c52-41a7092c6a2e,no unique Spanish preferred candidate,0,0
169966,3f4f0111-4f44-41aa-980d-9db2946ba0dc,no unique Spanish preferred candidate,0,0
169965,50fccf83-650a-4a26-9b5f-3fc711c8c604,no unique Spanish preferred candidate,0,0
169964,285244f9-ab2a-4b8f-ad66-4ed379b8ba7c,no unique Spanish preferred candidate,0,0
169963,a984c7e7-0f6d-402e-b2b9-0d675b5487e1,no unique Spanish preferred candidate,0,0
169962,935bdd31-f0bb-4dc9-b7ae-56ed9fd21250,no unique Spanish preferred candidate,0,0
169961,7b2b551b-cb88-49bd-bc17-0f359070032c,no unique Spanish preferred candidate,0,0
169960,ab8c6eba-fd9d-4696-8bd0-5c26a0fbf618,no unique Spanish preferred candidate,0,0
169959,0c36e31c-15a9-4b80-a730-2f7ada611a67,no unique Spanish preferred candidate,0,0
169958,fd825577-250c-460b-8c50-65696f43c971,no unique Spanish preferred candidate,0,0
169957,d0641e5a-7021-4ee7-99be-3caf3ebf2d36,no unique Spanish preferred candidate,0,0
169956,0bcf435a-6dfd-4d14-8ec2-39fd78e801f0,no unique Spanish preferred candidate,0,0
169955,4a01e7fc-9c04-4015-86b1-4781debe1c6c,no unique Spanish preferred candidate,0,0
169954,47f2c60b-6034-4530-8b81-249ed964fb53,no unique Spanish preferred candidate,0,0
169953,725fbccf-85b7-49d6-a432-e2ceb28df9cb,no unique Spanish preferred candidate,0,0
169952,f41e4a2c-806d-4645-94fe-185a2b7b01df,no unique Spanish preferred candidate,0,0
169951,55277547-3db1-42ec-aaa7-7ef4eae89b21,no unique Spanish preferred candidate,0,0
169950,346d8d84-3389-45c9-b9ff-8a61573ccf75,no unique Spanish preferred candidate,0,0
169949,e97657fe-a11b-4497-97df-7e410a5f94e4,no unique Spanish preferred candidate,0,0
169948,0be09073-cbd2-47cb-9b82-8482d49e6949,no unique Spanish preferred candidate,0,0
169947,aa4130d6-61e1-4608-8c6b-d994e905a502,no unique Spanish preferred candidate,0,0
169946,29f0a27a-08b3-447e-9dbf-a1fce3d2f328,no unique Spanish preferred candidate,0,0
169945,0c6747d6-b022-46e8-88f0-8661cabf0ff9,no unique Spanish preferred candidate,0,0
169944,27fbc6bf-6b1e-4619-8953-77a7b6448c1e,no unique Spanish preferred candidate,0,0
169943,b0dc54b7-e40b-45b4-abc1-847e6043388c,no unique Spanish preferred candidate,0,0
169942,1d198984-0b71-4f93-bb9b-d25adbe5e36c,no unique Spanish preferred candidate,0,0
169941,c017f8b9-1b22-42f3-8136-31dc61835a88,no unique Spanish preferred candidate,0,0
169940,b4632d5f-6441-4ca9-903e-a6e5111afbb9,no unique Spanish preferred candidate,0,0
169939,1339cb17-0ecc-4df3-9c3f-ec8a4add862b,no unique Spanish preferred candidate,0,0
169938,0f83a2df-9161-4272-be03-e1f0b3d37dee,no unique Spanish preferred candidate,0,0
169937,4eb107fa-9e55-44fe-b989-1d0698a3c1c7,no unique Spanish preferred candidate,0,0
169936,3165b21d-07fa-413b-8262-13d44d4fe5d8,no unique Spanish preferred candidate,0,0
169935,06514194-d57e-4502-8eea-daa728e7a56c,no unique Spanish preferred candidate,0,0
169934,dfe2d932-2e3a-4113-87f4-ef09f877fed3,no unique Spanish preferred candidate,0,0
169933,d1b49509-c9ea-4e95-bd83-e6e3324d7522,no unique Spanish preferred candidate,0,0
169932,3e1799ea-f10f-45f1-bd97-7d1c8b7dfcb0,no unique Spanish preferred candidate,0,0
169931,ea2781f8-00cc-439e-9e56-c79cf832a220,no unique Spanish preferred candidate,0,0
169930,e96da114-a498-451d-abad-76ba3b456102,no unique Spanish preferred candidate,0,0
169929,2c702cf1-c497-4736-9ec3-f7a9174a1d72,no unique Spanish preferred candidate,0,0
169928,1f2fc867-c1f7-4d52-9b8c-86be4ba0c829,no unique Spanish preferred candidate,0,0
169927,13d9ba45-b316-4968-b20e-e6c21fd84b8e,no unique Spanish preferred candidate,0,0
169926,4626b700-1741-4724-a8ea-0f90cc8f3475,no unique Spanish preferred candidate,0,0
169925,f2a5181f-f05e-4f9c-8167-443df63f6b8a,no unique Spanish preferred candidate,0,0
169924,138f83fb-f797-442c-b18c-310ea9e972f0,no unique Spanish preferred candidate,0,0
169923,2146db73-5df0-4d15-85d2-6103c62fe615,no unique Spanish preferred candidate,0,0
169922,db7c6672-f790-48cf-a001-2a20af8b1d8a,no unique Spanish preferred candidate,0,0
169921,f54747c2-e175-4583-afde-aabc7be452f0,no unique Spanish preferred candidate,0,0
169920,4b7d6be3-7a88-4f71-aba1-261cee697d08,no unique Spanish preferred candidate,0,0
169919,4498a1fb-3f9c-4424-96aa-c6c3cfceb984,no unique Spanish preferred candidate,0,0
169917,e8b7697b-bc1c-49ab-a56d-15d198bd063d,no unique Spanish preferred candidate,0,0
169916,febad32a-ed64-4830-9d14-bdcd837be69a,no unique Spanish preferred candidate,0,0
169915,d4b698b1-7ad7-433d-be40-b8bbb123ef11,no unique Spanish preferred candidate,0,0
169914,fab186c2-1ec9-4653-9fc6-df944b66bc9d,no unique Spanish preferred candidate,0,0
169913,38211806-2ba2-4e7a-9c58-bf110860d752,no unique Spanish preferred candidate,0,0
169912,822a3b7a-e796-46bf-8429-7ae282b5c838,no unique Spanish preferred candidate,0,0
169911,52674003-5333-4067-a78c-6cf5e61b53d1,no unique Spanish preferred candidate,0,0
169910,2bb919e5-b5fa-435b-b77a-481761b7daba,no unique Spanish preferred candidate,0,0
169909,506b1d54-8319-4c49-ba62-2bdef222f006,no unique Spanish preferred candidate,0,0
169908,1d747c23-7a8d-4f7d-9ce0-8e84b009452b,no unique Spanish preferred candidate,0,0
169907,b223a7d1-fb49-41ed-b4d7-35f4a16f3284,no unique Spanish preferred candidate,0,0
169906,198884da-343e-4fc2-9969-aa7b8025834c,no unique Spanish preferred candidate,0,0
169905,749b3f52-0c44-4441-afe2-4f698eadc453,no unique Spanish preferred candidate,0,0
169904,c0b718dd-60a4-4cff-9f61-5f46385399b0,no unique Spanish preferred candidate,0,0
169903,bb37ca27-b57b-4ed7-8c31-3358ffc0a6bd,no unique Spanish preferred candidate,0,0
169902,039ae661-5d91-46fe-856a-c6e086331c94,no unique Spanish preferred candidate,0,0
169901,7e3c82c0-dad3-4317-8c6f-4063ef159ff7,no unique Spanish preferred candidate,0,0
169900,afccb2a1-e70a-46b3-846f-d4aa717c1e30,no unique Spanish preferred candidate,0,0
169899,d5287053-9780-455b-a14c-8d70d01e741c,no unique Spanish preferred candidate,0,0
169898,373b4ac8-6b13-4bc3-ab10-6124b24b07f1,no unique Spanish preferred candidate,0,0
169897,2ec5c1aa-4147-438d-8aab-3912b5f185ff,no unique Spanish preferred candidate,0,0
169896,8413d36b-c2ef-4d18-8f0d-d012c1641a52,no unique Spanish preferred candidate,0,0
169895,28717f9b-2136-4e4b-a02f-0e76281a6e4a,no unique Spanish preferred candidate,0,0
169894,833fcb74-7408-4707-9430-6823ff85e7da,no unique Spanish preferred candidate,0,0
169893,4786cd6b-c663-44f9-9978-6c9247345c01,no unique Spanish preferred candidate,0,0
169892,9376b4e2-859c-4875-b412-f2d86810bc80,no unique Spanish preferred candidate,0,0
169891,f92dd310-7210-4a9a-8646-f9d3e7f9b60b,no unique Spanish preferred candidate,0,0
169890,b2608cfd-158d-4924-846f-e904a0f1a0ab,no unique Spanish preferred candidate,0,0
169889,0f21be36-babb-4286-8c91-6826a3d17f9f,no unique Spanish preferred candidate,0,0
169888,e1b1f58a-ab2c-4bd8-ba1f-ca8a1daf0e32,no unique Spanish preferred candidate,0,0
169887,4a187c0e-6004-4e30-9db0-3315e1dc51b2,no unique Spanish preferred candidate,0,0
169886,8a68bfec-d5f4-4af8-80ad-6da14b9303b4,no unique Spanish preferred candidate,0,0
169885,b1330799-d92f-412d-8cdc-3275fd2afe01,no unique Spanish preferred candidate,0,0
169884,8ebc1b4a-8465-4563-9755-c232fd2ef7ac,no unique Spanish preferred candidate,0,0
169883,3a2e7256-ba59-439f-9cc2-3a05a8ada979,no unique Spanish preferred candidate,0,0
169882,18f80bf9-0278-4c90-af2e-937c53a4da07,no unique Spanish preferred candidate,0,0
169881,633daacd-f410-4e20-959a-a8c43cf14fa4,no unique Spanish preferred candidate,0,0
169880,5ac412c6-6f81-489b-ab8b-6e906a60d9c3,no unique Spanish preferred candidate,0,0
169879,d9ed7e21-f55d-4931-801c-9d9081e9fa77,no unique Spanish preferred candidate,0,0
169878,fbe770da-9bc9-4a9c-8152-6b0fa4be80c5,no unique Spanish preferred candidate,0,0
169877,3bf15ad7-8970-444c-baa8-c6e20622f6ca,no unique Spanish preferred candidate,0,0
169876,d468909e-1fcb-44be-b597-8a114a8bc456,no unique Spanish preferred candidate,0,0
169875,ec3bca45-de94-4bc6-bde0-8a8b0a3a813e,no unique Spanish preferred candidate,0,0
169874,4d96bfb0-0fa1-427c-b43d-7c15903a7610,no unique Spanish preferred candidate,0,0
169873,b818b4f6-e665-4f6f-8604-91b4ef72a911,no unique Spanish preferred candidate,0,0
169872,ac5d29e6-74e8-4dbd-8d54-cca3ddcec6f9,no unique Spanish preferred candidate,0,0
169871,63fa078d-3fd0-4995-ba5b-c24c2409fb17,no unique Spanish preferred candidate,0,0
169870,97ec19b0-a873-497d-aa0f-164de3a203bf,no unique Spanish preferred candidate,0,0
169869,76a84944-68ee-4e28-9449-284de666b2d7,no unique Spanish preferred candidate,0,0
169868,c60bf96b-08be-405d-8e63-3df27a3f97b1,no unique Spanish preferred candidate,0,0
169867,c3b691ed-8d24-49e6-ab7b-bbf97d814b01,no unique Spanish preferred candidate,0,0
169866,f9b90859-bdeb-4566-8dfa-feb9d305b101,no unique Spanish preferred candidate,0,0
169865,8e3f98c6-1558-4238-97ee-53cfa3e25cd4,no unique Spanish preferred candidate,0,0
169864,81e63da7-80de-469e-a6cc-6b774ba9aa57,no unique Spanish preferred candidate,0,0
169863,efd0ba17-0ee6-4e9a-ad3f-49dc89623a99,no unique Spanish preferred candidate,0,0
169862,0534aef3-8958-4b8f-aa07-2a0ed08bca87,no unique Spanish preferred candidate,0,0
169861,6bd76a2d-7b65-43cf-861c-7ff608cb897d,no unique Spanish preferred candidate,0,0
169860,82c6114a-13c0-4a94-8ab2-2ae1819f4722,no unique Spanish preferred candidate,0,0
169859,920713d8-9c2b-4105-9e93-15f8cb9c2a19,no unique Spanish preferred candidate,0,0
169858,ac40c5da-1c98-43a7-9bc9-eb117c5f6725,no unique Spanish preferred candidate,0,0
169857,e6b4da8e-4f31-405b-95ca-8a73ee1bf72a,no unique Spanish preferred candidate,0,0
169856,5fb8be60-c216-4d00-bf44-028df71713f2,no unique Spanish preferred candidate,0,0
169855,1a9988c7-b50a-4a3a-ae52-0f17a2c47303,no unique Spanish preferred candidate,0,0
169854,13c9c57c-9268-4c76-8c8a-7105406da7e3,no unique Spanish preferred candidate,0,0
169853,fa10f827-a2ef-41ad-b806-671afd6d9a29,no unique Spanish preferred candidate,0,0
169852,8243b703-01d9-4b57-93e2-3425a5fc72c0,no unique Spanish preferred candidate,0,0
169851,7d05d2dc-1843-4bb4-9863-2dd78ae47ba9,no unique Spanish preferred candidate,0,0
169850,bf0d81b9-ce7b-4b88-8328-97bb27e3da9a,no unique Spanish preferred candidate,0,0
169849,2b5ae1b6-c036-4cea-904f-f6cff68bcb08,no unique Spanish preferred candidate,0,0
169848,5da73040-68d0-422d-8c0d-a2aba20004d4,no unique Spanish preferred candidate,0,0
169847,18a2055a-54a1-4853-bd17-b4b616e0e2f6,no unique Spanish preferred candidate,0,0
169846,c4df3916-2bf5-4381-abc5-3a1a28e4ced1,no unique Spanish preferred candidate,0,0
169845,2595d784-e02f-40e7-8530-335256c2d0de,no unique Spanish preferred candidate,0,0
169844,7b6fc35c-b520-4b25-90db-4491f69fef11,no unique Spanish preferred candidate,0,0
169843,9adad4fd-a62e-485c-acfc-8cb4c3e49684,no unique Spanish preferred candidate,0,0
169842,0672127c-0361-4249-b5a7-25725863fd3c,no unique Spanish preferred candidate,0,0
169841,cf17756f-010a-4913-ab8b-9dc19d19031e,no unique Spanish preferred candidate,0,0
169840,22258d66-54e7-4e01-85a1-db3308e80ef1,no unique Spanish preferred candidate,0,0
169839,38cd830f-e482-455c-a6a3-862c7b4d9399,no unique Spanish preferred candidate,0,0
169838,4dcf91c7-8017-4d3c-86ec-e3fff91330d3,no unique Spanish preferred candidate,0,0
169837,82ace992-3d4b-4b80-90f5-6dac4d960ee4,no unique Spanish preferred candidate,0,0
169836,c51534a6-940e-4100-a596-9a5f84d20ee0,no unique Spanish preferred candidate,0,0
169835,a5d3c139-425a-4c89-b3e4-25d31b2e11be,no unique Spanish preferred candidate,0,0
169834,2b613deb-a99c-4f9f-b64d-cd87f74b3d59,no unique Spanish preferred candidate,0,0
169833,e9a0e690-a61d-4200-9542-9793754d9cba,no unique Spanish preferred candidate,0,0
169832,c8f8286b-b02a-49eb-a646-e923eb7afb68,no unique Spanish preferred candidate,0,0
169831,c04bea25-4cdc-4356-a10e-98bc8d89957e,no unique Spanish preferred candidate,0,0
169830,d71b0576-2b19-4e97-a762-94dd674db072,no unique Spanish preferred candidate,0,0
169829,4e0b36fb-8ed1-4e2a-87cc-9941f337fba7,no unique Spanish preferred candidate,0,0
169828,70370005-fc73-40bb-83f0-bb34e1b1f280,no unique Spanish preferred candidate,0,0
169827,c56e62af-18b6-4020-97d1-111ea3bcc987,no unique Spanish preferred candidate,0,0
169826,8e04aa6b-f5d3-45ac-bb72-26b3957bdff4,no unique Spanish preferred candidate,0,0
169825,c931fe34-9810-4ef4-980f-fb1774a8eb92,no unique Spanish preferred candidate,0,0
169824,d994cd72-25ad-4bae-8320-edee0f6cb8d1,no unique Spanish preferred candidate,0,0
169823,ba0c1292-7b89-4098-bf24-8a7fb38c156d,no unique Spanish preferred candidate,0,0
169822,2b6ec325-4f1a-4eb6-a8bd-d9776bbbe635,no unique Spanish preferred candidate,0,0
169821,88644164-8825-499a-82c1-a94470e0fd76,no unique Spanish preferred candidate,0,0
169820,57cd2662-e336-4883-803d-43b85c3325ab,no unique Spanish preferred candidate,0,0
169819,5f72cba2-4eb6-4fe9-bdbf-18fa6244bf60,no unique Spanish preferred candidate,0,0
169818,17f51603-f5a6-4bcf-bff4-6b260a451d89,no unique Spanish preferred candidate,0,0
169817,59963e43-dc87-469e-b8ac-926b1182b309,no unique Spanish preferred candidate,0,0
169816,e1b0ec76-e2a3-4acb-8190-0859d2658340,no unique Spanish preferred candidate,0,0
169815,09f25894-54e2-401a-b6de-b07801fe0d04,no unique Spanish preferred candidate,0,0
169814,5c46caf2-3062-4a04-bb99-fe1fae98e6db,no unique Spanish preferred candidate,0,0
169813,81a10ea8-fcc2-4159-8b4c-1ebdd1def5cc,no unique Spanish preferred candidate,0,0
169812,8a074aa7-7dde-4063-96d4-7884bc9a94b2,no unique Spanish preferred candidate,0,0
169811,afaafe8c-1454-46aa-a8e3-dd48b21a8877,no unique Spanish preferred candidate,0,0
169810,d0e8f953-6ccd-482d-b246-0e4fcd38205c,no unique Spanish preferred candidate,0,0
169809,fbb5f089-d194-49bd-a8da-e7cdad08fd9c,no unique Spanish preferred candidate,0,0
169808,9e0ee162-f7c9-48ac-bb26-438bbdb4e6a9,no unique Spanish preferred candidate,0,0
169807,5f46a24e-e448-4a0b-a2d5-1cec952e76de,no unique Spanish preferred candidate,0,0
169806,3e96e2bd-9240-4d64-b56c-e184221e2283,no unique Spanish preferred candidate,0,0
169805,d1e5d5ce-f455-4aa5-b6ac-42289ed60d2f,no unique Spanish preferred candidate,0,0
169804,b968337d-8125-4436-a99c-507a3425a22a,no unique Spanish preferred candidate,0,0
169803,768e68c4-df1b-4e8d-8101-3aa3b2c2d04f,no unique Spanish preferred candidate,0,0
169802,25e810bf-32b6-442a-b0c8-f48e0e654604,no unique Spanish preferred candidate,0,0
169801,40211fe1-a85e-40b2-b27e-e80417da633f,no unique Spanish preferred candidate,0,0
169800,e39ac19c-9539-44f3-8d55-402e89b6ca71,no unique Spanish preferred candidate,0,0
169799,e06506ec-503d-43a3-ba6b-ba4ba14e49d3,no unique Spanish preferred candidate,0,0
169798,85c19050-3c13-42fb-93a4-f0a42b2ddadb,no unique Spanish preferred candidate,0,0
169797,e56645e0-5c98-490f-97c5-9f9d046b9597,no unique Spanish preferred candidate,0,0
169796,369c0dca-655d-4ed5-ab26-2ab85362d630,no unique Spanish preferred candidate,0,0
169795,dd6d513c-d404-4174-b4a6-25a2bd4beabe,no unique Spanish preferred candidate,0,0
169794,9eb118d0-607b-416b-b392-4c12b5aa3054,no unique Spanish preferred candidate,0,0
169793,6cc57eb5-32cd-4f56-bffd-1ba244d9d633,no unique Spanish preferred candidate,0,0
169792,787ef842-760a-423b-98dc-c64ba8250942,no unique Spanish preferred candidate,0,0
169791,9a9df6ec-c984-4723-bc72-628623842768,no unique Spanish preferred candidate,0,0
169790,5b961f5c-748d-4e02-a158-23174c024db7,no unique Spanish preferred candidate,0,0
169789,15431726-bbba-4dd8-ad54-5c7484bfc1a9,no unique Spanish preferred candidate,0,0
169788,a63a59ce-cc99-452d-8ddb-11b12b176c1b,no unique Spanish preferred candidate,0,0
169787,546b9913-45b8-4fa8-8bbd-445539503cfc,no unique Spanish preferred candidate,0,0
169786,d4f20b9b-7d2b-4fed-be92-4eb46d71a88e,no unique Spanish preferred candidate,0,0
169785,6eaa35eb-3846-4eb3-83f8-524f1d1eb164,no unique Spanish preferred candidate,0,0
169784,6520954d-3665-4605-af47-df6035769b41,no unique Spanish preferred candidate,0,0
169783,149105f6-3ef3-4102-9a46-542b585976fe,no unique Spanish preferred candidate,0,0
169782,61304dd2-7f0c-4933-9f31-c1a909200a71,no unique Spanish preferred candidate,0,0
169781,67acf134-be8a-49ae-b90b-e8bb4a158494,no unique Spanish preferred candidate,0,0
169780,abbe1e7e-fcba-43a3-b9b5-507f4bf56303,no unique Spanish preferred candidate,0,0
169779,73267f82-ddfe-41b7-97ed-055ac3f43d0b,no unique Spanish preferred candidate,0,0
169778,ccc5c765-c7b2-49c8-aace-ed71268e192a,no unique Spanish preferred candidate,0,0
169777,6ffcdc27-fcb1-4e9a-8991-c902fc889a3e,no unique Spanish preferred candidate,0,0
169776,a072af67-4524-402b-9ed9-ef2ec2645da8,no unique Spanish preferred candidate,0,0
169775,3be18688-2db6-42f3-87a9-09c918ba0998,no unique Spanish preferred candidate,0,0
169774,7bcbb6d9-12f4-44ce-bcdd-bc253d905ea0,no unique Spanish preferred candidate,0,0
169773,7bcccfa9-1133-4e56-ace8-78588af26ecf,no unique Spanish preferred candidate,0,0
169772,e892d814-9466-4ace-af88-e16c014aae44,no unique Spanish preferred candidate,0,0
169771,6d56d011-2744-47ab-9b53-c363de17a8f5,no unique Spanish preferred candidate,0,0
169770,f99e13c3-e1d6-4514-a44f-be52b994e745,no unique Spanish preferred candidate,0,0
169769,eb9e8eb8-d38c-4e4a-b99a-4cc0eb153065,no unique Spanish preferred candidate,0,0
169768,7c326271-38c3-4948-afb3-0bdee5e30076,no unique Spanish preferred candidate,0,0
169767,303e297f-7040-414c-9551-6ffb34d57dd4,no unique Spanish preferred candidate,0,0
169766,593db717-b731-4482-9955-4d0a0626f0f8,no unique Spanish preferred candidate,0,0
169765,55324c11-6058-43b4-9ee0-b225ae0442db,no unique Spanish preferred candidate,0,0
169764,59a26432-19c5-4299-b617-e4bbf42ce8ac,no unique Spanish preferred candidate,0,0
169763,27060aaa-5370-4dda-bf81-156b28fd366e,no unique Spanish preferred candidate,0,0
169762,e563fbb0-be3c-46bd-aa9d-612ecb223a59,no unique Spanish preferred candidate,0,0
169761,f88dd7a3-956e-4ba6-b97a-8e3ff7c49a0e,no unique Spanish preferred candidate,0,0
169760,ca034ca3-6255-4532-99ef-d96a1fb35c03,no unique Spanish preferred candidate,0,0
169759,f99e6fc6-eb49-48a2-b5c6-788f66d4b995,no unique Spanish preferred candidate,0,0
169758,50d5fe9a-e025-4cdc-be4b-2d083f9fbbdd,no unique Spanish preferred candidate,0,0
169757,95a39b13-50a9-4a72-ace9-0b43072390d9,no unique Spanish preferred candidate,0,0
169756,edcad6ce-d59b-4622-9b7e-902dd9d5e0b5,no unique Spanish preferred candidate,0,0
169755,29042756-eac6-4d65-bf91-34d5a8a60f3c,no unique Spanish preferred candidate,0,0
169754,60e18841-8438-47e6-ab01-d16f56f4863c,no unique Spanish preferred candidate,0,0
169753,a8ce74a0-75e8-4b02-a1a2-d215e39a6093,no unique Spanish preferred candidate,0,0
169752,dbd49b84-9e51-4555-923d-44ee61367c47,no unique Spanish preferred candidate,0,0
169751,4879458d-710e-4ffd-92cc-d0d89da12e98,no unique Spanish preferred candidate,0,0
169750,c2d42207-f284-4cd1-b463-0ac041c24abd,no unique Spanish preferred candidate,0,0
169749,6f89d5b5-789e-4be7-aba1-f8ec216560d1,no unique Spanish preferred candidate,0,0
169748,92cc28be-794b-4203-9492-1f8594a8a8c1,no unique Spanish preferred candidate,0,0
169747,2b6747c1-619b-4981-a75b-e8366b8524bc,no unique Spanish preferred candidate,0,0
169746,f8e5a3b3-6b81-417f-affe-a7084aa1e2ef,no unique Spanish preferred candidate,0,0
169745,8e449a58-1fb2-45c4-aee0-d7b232b35600,no unique Spanish preferred candidate,0,0
169744,94b3f877-020f-4412-b94b-ae83eee879cf,no unique Spanish preferred candidate,0,0
169743,8c11af49-4ff0-4400-9a07-7b3425e61971,no unique Spanish preferred candidate,0,0
169742,0f3007bb-0aa9-4bf6-9836-54d0a28dfd05,no unique Spanish preferred candidate,0,0
169741,a2745167-68d6-48f1-99b7-8563a55e5ebf,no unique Spanish preferred candidate,0,0
169740,0f232b8a-bd8a-40e4-b427-bf0db5fe5bae,no unique Spanish preferred candidate,0,0
169739,664c7b41-4049-46f7-8fd7-ffb903408d0b,no unique Spanish preferred candidate,0,0
169738,a22a59d9-be4e-40f8-ada6-70eb8a584d0b,no unique Spanish preferred candidate,0,0
169737,4a5330e3-6704-4cbb-8f43-1aaeca435095,no unique Spanish preferred candidate,0,0
169736,e9befbc8-8f26-4cab-adf3-5c717ff2a6f1,no unique Spanish preferred candidate,0,0
169735,59e63aad-add0-4d83-9d69-cd43a47a6fdf,no unique Spanish preferred candidate,0,0
169734,ae9c4301-58a1-4665-a1c2-6752f51de767,no unique Spanish preferred candidate,0,0
169733,1834c7cd-bcdc-4007-b69d-c11f6df86513,no unique Spanish preferred candidate,0,0
169732,5ff2b38b-0d7b-465c-8c51-cfdaba9bd137,no unique Spanish preferred candidate,0,0
169731,af73944a-fea6-40c4-a54e-f8d36b6f7684,no unique Spanish preferred candidate,0,0
169730,447f6e2d-01df-4c45-8254-e18365edc8f8,no unique Spanish preferred candidate,0,0
169729,dcdc779c-0cf8-4257-b50d-c3a2a63966dc,no unique Spanish preferred candidate,0,0
169728,62273acc-6b5c-43e5-96e3-ddeb06ca7b78,no unique Spanish preferred candidate,0,0
169727,ad92446c-fcc5-4721-b1a0-bc66f2a58b66,no unique Spanish preferred candidate,0,0
169726,87f71733-1e02-436f-bc65-3fa3cfdf593d,no unique Spanish preferred candidate,0,0
169725,76ac6cdd-989f-4159-90fe-943948e08c09,no unique Spanish preferred candidate,0,0
169724,22115f35-e723-462e-b3da-ec1de8c43225,no unique Spanish preferred candidate,0,0
169723,9612264e-0254-444a-bbcc-25a826baae6c,no unique Spanish preferred candidate,0,0
169722,32310c07-975b-42b7-bee6-e4eee00fc35c,no unique Spanish preferred candidate,0,0
169721,c620a054-4011-45c3-ac2d-a7a2ef09dc44,no unique Spanish preferred candidate,0,0
169720,452bedca-cbeb-4573-b515-7002816149ec,no unique Spanish preferred candidate,0,0
169719,09be2785-5409-406e-b46c-87ba96b92f2a,no unique Spanish preferred candidate,0,0
169718,3e71247a-73e2-4cd3-9b7c-e5a672ab06b0,no unique Spanish preferred candidate,0,0
169717,74b91e16-85ab-48b0-9ae4-bfb95b82ea07,no unique Spanish preferred candidate,0,0
169716,9f8f7e94-624e-485a-9bd5-bb19b92c7b4a,no unique Spanish preferred candidate,0,0
169715,8b775d56-7238-479b-9c4d-bbe0c637581f,no unique Spanish preferred candidate,0,0
169714,0239b6d3-1e98-4f2a-af79-07577212280c,no unique Spanish preferred candidate,0,0
169713,3863bd5a-c88f-4786-8175-0959b95b44f5,no unique Spanish preferred candidate,0,0
169712,c3a8e58c-2bc6-467b-b5fc-d505fdb07499,no unique Spanish preferred candidate,0,0
169711,e0c4ab2b-a17f-4807-b71f-8116398d4a3a,no unique Spanish preferred candidate,0,0
169710,db6d54dd-3033-43a5-bc18-91eed6e7fe19,no unique Spanish preferred candidate,0,0
169709,5f9449c9-c18f-47e4-832e-752dd28ca1d5,no unique Spanish preferred candidate,0,0
169708,19c19ca5-54e8-4959-af72-d73eac46d8cf,no unique Spanish preferred candidate,0,0
169707,b3fd69e6-d83f-40c0-9ad9-97bc70323b40,no unique Spanish preferred candidate,0,0
169706,7417ec90-5477-4564-b465-deededb002d2,no unique Spanish preferred candidate,0,0
169705,2b3abb7a-5d4e-4596-b0da-3f8926fe5973,no unique Spanish preferred candidate,0,0
169704,eb4c7046-869e-49b7-bd85-b7abd9423452,no unique Spanish preferred candidate,0,0
169703,60679042-c162-447c-82d3-00fcf1d790ac,no unique Spanish preferred candidate,0,0
169702,e9e3d117-23d5-457b-b9e1-97b92085e854,no unique Spanish preferred candidate,0,0
169701,d4d2fe73-c67d-4027-9c15-a8c3fb78e4ec,no unique Spanish preferred candidate,0,0
169700,0db117c5-47d0-463f-bf81-943221d610c9,no unique Spanish preferred candidate,0,0
169699,e9eec597-92b6-4857-9345-ad3f0d15872e,no unique Spanish preferred candidate,0,0
169698,bc3a1a8f-2d39-4f42-9c02-12aa845a613c,no unique Spanish preferred candidate,0,0
169697,505f2962-c251-49e0-985b-3f6f299452a4,no unique Spanish preferred candidate,0,0
169696,6e46a6ff-34e2-4a94-b041-260515554223,no unique Spanish preferred candidate,0,0
169695,6bf44bb8-86a6-4ea0-bc6c-29e38a57ff96,no unique Spanish preferred candidate,0,0
